year,course,number,mark_type,mean,sd,max,p99,p90,p75,p50,p25
2024,Agriculture,1586.0,scaled,18.6,11.2,45.6,42.1,35.0,27.4,17.1,9.1
2024,Ancient History,7755.0,hsc,36.7,6.9,50.0,48.0,44.5,41.5,37.5,32.5
2024,Ancient History,7755.0,scaled,22.7,11.3,49.5,45.2,38.1,31.4,22.8,13.7
2024,Biology,19044.0,hsc,37.1,5.7,49.0,47.0,44.0,41.5,38.0,33.5
2024,Biology,19044.0,scaled,26.0,10.4,50.0,45.5,39.5,34.3,26.6,18.2
2024,Business Studies,19570.0,hsc,36.9,6.5,49.5,47.5,45.0,42.0,37.5,33.0
2024,Business Studies,19570.0,scaled,23.5,11.4,50.0,45.4,39.0,32.8,23.5,14.2
2024,Chemistry,9722.0,hsc,37.3,6.2,50.0,48.0,45.0,42.0,38.0,33.0
2024,Chemistry,9722.0,scaled,31.8,9.9,50.0,47.1,43.4,39.9,33.7,24.9
2024,Community & Family Studies,9772.0,hsc,37.5,5.2,49.5,47.0,44.0,41.5,38.0,34.0
2024,Community & Family Studies,9772.0,scaled,18.4,10.7,44.4,40.9,33.8,26.9,17.4,9.4
2024,Dance,849.0,hsc,41.2,4.6,50.0,49.5,46.5,44.0,42.0,38.5
2024,Dance,849.0,scaled,23.4,11.9,48.2,46.0,40.0,32.6,23.5,13.9
2024,Design & Technology,4078.0,hsc,38.9,5.1,50.0,48.0,45.0,43.0,39.5,35.0
2024,Design & Technology,4078.0,scaled,22.9,10.5,48.6,45.3,37.2,31.0,22.8,14.5
2024,Drama,3481.0,hsc,41.1,4.4,50.0,49.0,46.5,44.5,41.0,38.5
2024,Drama,3481.0,scaled,24.2,11.3,50.0,47.2,39.7,33.0,23.8,15.5
2024,Earth & Environmental Science,2571.0,hsc,36.7,5.6,48.5,46.5,43.5,41.0,37.0,33.0
2024,Earth & Environmental Science,2571.0,scaled,22.6,11.0,48.3,44.4,37.4,31.3,22.7,13.6
2024,Economics,5598.0,hsc,38.9,6.0,50.0,48.0,45.5,43.5,40.0,35.5
2024,Economics,5598.0,scaled,31.5,9.6,50.0,46.4,42.3,38.9,33.4,25.6
2024,Engineering Studies,2508.0,hsc,37.3,5.3,49.5,48.0,44.5,41.0,37.0,34.0
2024,Engineering Studies,2508.0,scaled,26.1,10.0,49.7,46.0,39.6,33.7,26.1,18.6
2024,English Studies Exam,1491.0,hsc,28.5,6.2,45.0,39.0,35.0,32.5,29.0,26.5
2024,English Studies Exam,1491.0,scaled,8.8,5.9,41.8,27.5,16.1,12.6,8.1,4.1
2024,English Standard,32992.0,hsc,35.9,4.0,48.0,44.0,40.5,38.5,36.5,33.5
2024,English Standard,32992.0,scaled,20.1,8.2,47.7,39.5,31.2,25.8,19.6,14.0
2024,English Advanced,25397.0,hsc,41.2,3.4,49.5,47.5,45.5,43.5,41.5,39.0
2024,English Advanced,25397.0,scaled,32.7,8.1,50.0,46.7,42.4,38.8,33.7,27.6
2024,English EAL/D,1246.0,hsc,35.1,6.7,49.0,47.5,43.5,39.5,35.5,31.5
2024,English EAL/D,1246.0,scaled,21.2,11.7,49.1,46.8,38.2,30.2,19.6,11.8
2024,English Extension 1,3782.0,hsc,42.9,4.3,50.0,49.0,47.0,46.0,44.0,41.0
2024,English Extension 1,3782.0,scaled,36.2,6.2,50.0,46.9,43.3,40.6,36.9,32.7
2024,English Extension 2,1479.0,hsc,41.3,5.6,50.0,50.0,48.0,46.0,42.0,38.0
2024,English Extension 2,1479.0,scaled,35.8,6.6,50.0,48.7,44.4,40.7,36.0,31.4
2024,Food Technology,4262.0,hsc,36.7,6.0,50.0,48.5,44.5,41.5,36.5,32.5
2024,Food Technology,4262.0,scaled,18.8,11.3,45.8,43.3,35.9,27.6,16.8,9.2
2024,Geography,4661.0,hsc,37.7,5.8,49.5,47.5,45.0,42.0,38.0,34.5
2024,Geography,4661.0,scaled,25.4,11.1,50.0,46.2,39.8,34.1,25.9,17.2
2024,Industrial Technology,5959.0,hsc,35.6,5.8,50.0,47.5,43.5,39.5,35.5,32.0
2024,Industrial Technology,5959.0,scaled,17.6,10.5,42.8,39.9,33.2,25.4,16.3,8.8
2024,Information Processes & Technology,1715.0,hsc,36.1,6.5,48.5,47.0,44.0,40.5,37.0,32.5
2024,Information Processes & Technology,1715.0,scaled,23.6,11.2,49.8,44.8,38.3,32.7,23.9,14.8
2024,Investigating Science,3240.0,hsc,37.5,5.1,48.5,46.5,44.0,41.5,37.5,34.0
2024,Investigating Science,3240.0,scaled,20.3,11.0,47.1,43.2,35.4,28.9,19.6,11.4
2024,Legal Studies,10209.0,hsc,38.0,6.2,49.5,48.0,45.5,43.0,38.5,33.5
2024,Legal Studies,10209.0,scaled,25.0,11.2,50.0,46.0,39.8,34.0,25.6,16.1
2024,Mathematics Standard 1 Exam,2139.0,hsc,35.7,5.4,49.5,47.0,43.0,39.5,36.0,32.0
2024,Mathematics Standard 1 Exam,2139.0,scaled,13.4,9.1,35.6,33.8,27.8,19.8,11.8,5.5
2024,Mathematics Standard 2,31140.0,hsc,36.0,6.4,49.5,48.0,44.5,40.5,36.5,31.5
2024,Mathematics Standard 2,31140.0,scaled,22.8,10.3,46.8,43.2,37.3,30.9,22.3,14.4
2024,Mathematics Advanced,16559.0,hsc,39.4,5.7,50.0,48.5,46.5,44.5,40.0,35.0
2024,Mathematics Advanced,16559.0,scaled,32.0,9.0,50.0,46.4,42.5,38.9,33.5,26.2
2024,Mathematics Extension 1,8846.0,hsc,40.3,6.9,50.0,49.0,47.5,46.0,42.0,36.0
2024,Mathematics Extension 1,8846.0,scaled,39.6,7.2,50.0,49.1,46.9,44.8,41.3,36.5
2024,Mathematics Extension 2,3544.0,hsc,41.5,6.1,50.0,49.0,47.0,46.0,43.5,38.5
2024,Mathematics Extension 2,3544.0,scaled,43.4,5.0,50.0,49.3,47.9,46.6,44.7,41.9
2024,Modern History,10590.0,hsc,37.7,5.8,49.0,47.5,45.0,42.0,38.5,34.0
2024,Modern History,10590.0,scaled,25.2,11.0,50.0,46.1,39.5,33.8,25.8,16.9
2024,History Extension,1761.0,hsc,40.6,5.7,50.0,48.0,47.0,45.0,42.0,38.0
2024,History Extension,1761.0,scaled,32.9,7.2,49.6,45.8,41.8,38.4,33.6,28.2
2024,Music 1,4554.0,hsc,41.0,4.8,50.0,48.5,46.0,44.0,42.0,38.5
2024,Music 1,4554.0,scaled,21.1,10.8,46.8,43.1,36.0,29.3,20.7,12.3
2024,Music 2,659.0,hsc,43.2,3.5,50.0,49.5,47.5,45.5,43.5,41.5
2024,Music 2,659.0,scaled,34.5,8.3,50.0,48.7,44.6,40.5,35.7,29.3
2024,Music Extension,390.0,hsc,45.7,4.4,50.0,50.0,50.0,49.0,47.0,44.0
2024,Music Extension,390.0,scaled,35.8,9.8,50.0,50.0,49.4,44.0,35.8,29.0
2024,PDH&PE,17258.0,hsc,37.2,5.5,48.5,47.0,44.5,41.5,37.5,33.5
2024,PDH&PE,17258.0,scaled,22.6,10.8,48.6,43.9,37.6,31.2,22.2,13.9
2024,Physics,8215.0,hsc,37.1,6.6,49.5,48.0,45.5,42.0,38.0,32.5
2024,Physics,8215.0,scaled,31.1,9.8,50.0,47.1,42.7,38.8,32.8,24.5
2024,Science Extension,753.0,hsc,38.5,4.8,49.0,49.0,44.0,42.0,39.0,36.0
2024,Science Extension,753.0,scaled,32.2,7.1,49.2,48.0,40.9,37.1,32.6,27.8
2024,Society & Culture,5181.0,hsc,38.7,5.3,49.5,48.0,45.0,42.5,39.0,35.5
2024,Society & Culture,5181.0,scaled,23.0,10.9,48.7,45.4,38.0,31.4,22.8,14.5
2024,Software Design & Development,1708.0,hsc,37.3,6.5,49.5,48.0,45.5,42.5,38.0,33.5
2024,Software Design & Development,1708.0,scaled,26.6,10.6,50.0,45.3,40.2,35.1,27.9,19.1
2024,Studies of Religion I,8475.0,hsc,38.7,5.1,50.0,49.0,45.0,42.0,39.0,35.0
2024,Studies of Religion I,8475.0,scaled,27.6,9.3,49.1,46.0,39.9,34.8,27.7,20.5
2024,Studies of Religion II,6169.0,hsc,39.0,5.2,49.5,48.0,45.5,43.0,39.5,36.0
2024,Studies of Religion II,6169.0,scaled,27.3,10.1,50.0,46.5,40.4,35.1,27.9,20.0
2024,Textiles & Design,1694.0,hsc,38.7,6.1,49.5,48.5,46.0,43.5,39.5,35.0
2024,Textiles & Design,1694.0,scaled,23.3,11.3,49.1,45.5,38.5,32.3,23.4,14.6
2024,Visual Arts,8832.0,hsc,41.2,3.8,50.0,48.0,45.5,44.0,41.5,39.0
2024,Visual Arts,8832.0,scaled,21.9,11.1,48.9,45.5,37.5,30.5,21.2,12.9
2024,Arabic Continuers,240.0,hsc,40.5,4.2,49.5,48.5,45.5,43.5,40.5,38.0
2024,Arabic Continuers,240.0,scaled,17.0,11.3,44.7,42.3,33.8,24.4,14.3,7.7
2024,Arabic Extension,47.0,hsc,41.5,4.9,49.0,49.0,48.0,46.0,41.0,37.0
2024,Arabic Extension,47.0,scaled,24.9,7.9,42.3,42.3,36.7,29.5,22.5,18.3
2024,Chinese Beginners,68.0,hsc,39.9,10.6,49.5,49.5,48.5,48.0,44.5,34.0
2024,Chinese Beginners,68.0,scaled,24.4,14.6,49.8,49.8,41.3,36.1,26.2,12.7
2024,Chinese Continuers,283.0,hsc,43.0,4.3,49.0,49.0,47.5,46.5,44.0,40.5
2024,Chinese Continuers,283.0,scaled,33.1,8.6,50.0,49.1,42.9,40.3,34.4,27.2
2024,Chinese Extension,73.0,hsc,44.5,3.6,50.0,50.0,47.0,47.0,46.0,44.0
2024,Chinese Extension,73.0,scaled,38.1,4.9,50.0,50.0,43.1,41.4,38.9,35.3
2024,Chinese & Literature,252.0,hsc,41.6,3.5,48.0,47.5,45.5,44.0,42.0,40.0
2024,Chinese & Literature,252.0,scaled,25.7,10.5,50.0,48.0,40.3,33.4,25.7,18.5
2024,Chinese in Context,97.0,hsc,45.1,3.7,49.0,49.0,48.0,47.5,46.0,44.0
2024,Chinese in Context,97.0,scaled,30.3,11.0,50.0,50.0,44.7,39.5,30.5,22.5
2024,Classical Hebrew Continuers,22.0,hsc,43.2,4.1,48.0,,,,,
2024,Classical Hebrew Continuers,22.0,scaled,32.1,8.1,48.4,,,,,
2024,French Beginners,356.0,hsc,37.9,8.1,50.0,49.5,47.0,43.5,38.5,34.0
2024,French Beginners,356.0,scaled,23.9,11.1,48.8,47.6,39.1,31.4,23.6,15.9
2024,French Continuers,544.0,hsc,41.0,4.7,49.5,49.0,46.5,45.0,41.5,38.0
2024,French Continuers,544.0,scaled,34.3,8.0,50.0,48.0,43.4,40.3,35.5,29.4
2024,French Extension,121.0,hsc,40.8,4.6,48.0,48.0,47.0,45.0,42.0,37.0
2024,French Extension,121.0,scaled,39.2,5.0,50.0,49.6,46.3,42.6,39.5,35.6
2024,German Beginners,68.0,hsc,40.8,5.9,50.0,50.0,48.0,47.0,41.5,36.0
2024,German Beginners,68.0,scaled,27.2,10.2,49.1,49.1,41.1,37.0,27.3,19.3
2024,German Continuers,178.0,hsc,41.2,4.6,49.0,49.0,47.0,45.0,41.5,38.0
2024,German Continuers,178.0,scaled,34.6,8.3,50.0,49.8,44.8,40.7,35.7,29.4
2024,German Extension,49.0,hsc,45.2,2.8,49.0,49.0,48.0,47.0,46.0,44.0
2024,German Extension,49.0,scaled,39.5,5.1,50.0,50.0,45.8,43.7,40.0,36.2
2024,Hindi Continuers,18.0,hsc,42.6,5.3,48.0,,,,,
2024,Hindi Continuers,18.0,scaled,24.1,13.5,50.0,,,,,
2024,Indonesian Beginners,36.0,hsc,39.3,6.1,49.0,,,,,
2024,Indonesian Beginners,36.0,scaled,21.9,9.1,42.0,,,,,
2024,Indonesian Continuers,31.0,hsc,44.3,3.8,49.5,,,,,
2024,Indonesian Continuers,31.0,scaled,33.9,8.6,50.0,,,,,
2024,Indonesian Extension,10.0,hsc,43.2,3.2,48.0,,,,,
2024,Indonesian Extension,10.0,scaled,38.3,5.9,50.0,,,,,
2024,Italian Beginners,292.0,hsc,39.2,6.7,49.5,49.5,46.5,45.0,40.0,34.5
2024,Italian Beginners,292.0,scaled,25.6,10.7,49.6,48.6,38.6,33.9,25.6,16.9
2024,Italian Continuers,167.0,hsc,41.4,4.1,49.5,49.5,46.0,44.5,42.0,38.5
2024,Italian Continuers,167.0,scaled,31.6,8.5,50.0,49.5,42.5,38.2,31.9,25.2
2024,Italian Extension,39.0,hsc,44.2,3.9,50.0,,,,,
2024,Italian Extension,39.0,scaled,37.2,6.1,50.0,,,,,
2024,Japanese Beginners,430.0,hsc,36.8,7.7,49.0,48.5,45.5,42.5,37.5,33.0
2024,Japanese Beginners,430.0,scaled,24.6,10.9,47.4,46.0,39.0,33.4,24.5,16.5
2024,Japanese Continuers,731.0,hsc,39.9,6.1,49.5,48.5,46.0,44.5,41.5,37.0
2024,Japanese Continuers,731.0,scaled,31.5,9.8,50.0,47.3,42.4,39.1,33.6,25.7
2024,Japanese Extension,146.0,hsc,43.0,4.3,49.0,49.0,48.0,46.0,44.0,41.0
2024,Japanese Extension,146.0,scaled,37.5,5.3,50.0,50.0,44.2,40.8,37.1,34.4
2024,Japanese in Context,24.0,hsc,44.6,2.0,47.5,,,,,
2024,Japanese in Context,24.0,scaled,28.7,10.9,49.6,,,,,
2024,Khmer Continuers,12.0,hsc,43.0,4.5,46.5,,,,,
2024,Khmer Continuers,12.0,scaled,20.9,15.1,49.0,,,,,
2024,Korean Beginners,144.0,hsc,39.9,6.5,49.5,49.5,47.5,44.5,40.0,36.5
2024,Korean Beginners,144.0,scaled,25.7,10.6,48.1,46.7,39.9,33.7,25.2,17.6
2024,Korean Continuers,50.0,hsc,46.6,2.4,49.5,49.5,48.5,48.0,47.0,46.0
2024,Korean Continuers,50.0,scaled,32.4,8.6,50.0,50.0,43.5,38.9,32.5,27.2
2024,Korean & Literature,14.0,hsc,43.0,3.5,48.0,,,,,
2024,Korean & Literature,14.0,scaled,27.3,13.2,50.0,,,,,
2024,Korean in Context,29.0,hsc,45.2,2.5,48.5,,,,,
2024,Korean in Context,29.0,scaled,29.5,10.2,50.0,,,,,
2024,Latin Continuers,113.0,hsc,44.4,3.7,49.0,49.0,48.0,47.0,45.5,43.0
2024,Latin Continuers,113.0,scaled,41.3,6.9,50.0,50.0,48.3,46.3,42.9,38.2
2024,Latin Extension,62.0,hsc,46.1,2.8,50.0,50.0,49.0,48.0,47.0,45.0
2024,Latin Extension,62.0,scaled,42.7,5.8,50.0,50.0,49.5,47.6,44.4,39.4
2024,Macedonian Continuers,18.0,hsc,37.8,5.8,48.0,,,,,
2024,Macedonian Continuers,18.0,scaled,23.2,8.9,42.9,,,,,
2024,Modern Greek Beginners,85.0,hsc,43.0,5.1,49.5,49.5,49.0,47.5,44.0,39.5
2024,Modern Greek Beginners,85.0,scaled,27.1,9.8,46.0,46.0,40.6,35.0,27.1,19.4
2024,Modern Greek Continuers,71.0,hsc,42.5,5.7,49.5,49.5,48.5,47.0,43.5,39.0
2024,Modern Greek Continuers,71.0,scaled,27.6,11.5,50.0,50.0,43.8,37.7,26.8,18.5
2024,Modern Greek Extension,19.0,hsc,41.7,5.0,50.0,,,,,
2024,Modern Greek Extension,19.0,scaled,37.7,5.6,50.0,,,,,
2024,Modern Hebrew Continuers,18.0,hsc,47.0,1.3,49.5,,,,,
2024,Modern Hebrew Continuers,18.0,scaled,36.0,8.5,50.0,,,,,
2024,Persian Continuers,26.0,hsc,43.7,3.6,47.5,,,,,
2024,Persian Continuers,26.0,scaled,19.3,15.1,47.9,,,,,
2024,Polish Continuers,18.0,hsc,47.2,1.9,49.0,,,,,
2024,Polish Continuers,18.0,scaled,30.2,13.2,48.3,,,,,
2024,Portuguese Continuers,21.0,hsc,42.7,3.4,46.5,,,,,
2024,Portuguese Continuers,21.0,scaled,24.5,9.2,42.3,,,,,
2024,Punjabi Continuers,35.0,hsc,42.5,4.0,48.0,,,,,
2024,Punjabi Continuers,35.0,scaled,23.7,10.1,46.0,,,,,
2024,Russian Continuers,31.0,hsc,46.1,1.9,49.5,,,,,
2024,Russian Continuers,31.0,scaled,29.6,9.6,50.0,,,,,
2024,Serbian Continuers,30.0,hsc,40.7,6.5,49.0,,,,,
2024,Serbian Continuers,30.0,scaled,22.9,12.7,49.0,,,,,
2024,Spanish Beginners,241.0,hsc,40.2,5.7,49.0,48.5,47.5,44.5,41.0,36.0
2024,Spanish Beginners,241.0,scaled,25.8,12.1,50.0,47.5,43.0,34.9,26.5,16.2
2024,Spanish Continuers,174.0,hsc,40.8,4.9,48.5,48.0,46.5,44.5,42.0,37.0
2024,Spanish Continuers,174.0,scaled,26.2,11.0,50.0,48.5,40.8,33.4,26.7,18.3
2024,Spanish Extension,50.0,hsc,43.0,3.9,49.0,49.0,47.0,46.0,44.0,41.0
2024,Spanish Extension,50.0,scaled,30.9,6.2,45.7,45.7,37.4,35.2,30.0,26.9
2024,Turkish Continuers,32.0,hsc,42.7,4.4,49.0,,,,,
2024,Turkish Continuers,32.0,scaled,23.5,10.0,45.5,,,,,
2024,Vietnamese Continuers,135.0,hsc,39.8,3.7,48.0,46.5,45.0,43.0,39.5,37.5
2024,Vietnamese Continuers,135.0,scaled,22.1,10.0,46.3,41.7,36.9,30.9,20.7,13.8
2024,Automotive Exam,203.0,hsc,35.0,4.9,49.0,46.0,41.5,38.5,34.5,31.0
2024,Automotive Exam,203.0,scaled,14.3,9.5,37.6,35.4,28.1,21.7,11.8,6.0
2024,Business Services Exam,1082.0,hsc,37.2,5.0,49.5,48.0,43.0,40.5,37.5,34.5
2024,Business Services Exam,1082.0,scaled,19.0,10.1,43.3,41.8,33.0,27.0,17.4,11.2
2024,Construction Exam,1529.0,hsc,38.8,4.8,48.5,47.0,44.5,42.5,39.5,36.0
2024,Construction Exam,1529.0,scaled,16.8,10.2,41.5,38.9,31.0,24.4,15.5,8.6
2024,Electrotechnology Exam,258.0,hsc,35.7,4.6,46.5,46.0,42.0,39.5,35.5,32.0
2024,Electrotechnology Exam,258.0,scaled,18.4,8.7,39.5,39.0,31.2,24.9,16.5,11.2
2024,Entertainment Industry Exam,844.0,hsc,38.7,5.7,49.5,48.5,45.5,43.0,39.0,35.0
2024,Entertainment Industry Exam,844.0,scaled,21.9,9.8,45.7,43.7,35.1,29.2,21.4,14.0
2024,Financial Services Exam,87.0,hsc,36.5,5.6,48.0,48.0,42.5,39.5,37.5,34.5
2024,Financial Services Exam,87.0,scaled,21.2,9.8,44.8,44.8,34.1,27.5,21.6,14.9
2024,Hospitality Exam,4759.0,hsc,38.2,4.4,48.5,46.5,43.5,41.5,38.5,35.5
2024,Hospitality Exam,4759.0,scaled,19.2,10.2,44.2,41.0,33.8,26.9,19.2,11.0
2024,Human Services Exam,630.0,hsc,36.4,4.1,47.5,46.5,42.0,39.0,36.0,33.5
2024,Human Services Exam,630.0,scaled,18.8,9.4,41.7,40.1,32.3,25.3,17.5,11.1
2024,Information & Digital Technology Exam,355.0,hsc,38.3,4.2,47.5,47.0,44.0,41.0,38.5,35.5
2024,Information & Digital Technology Exam,355.0,scaled,20.8,9.2,43.1,41.7,33.8,27.3,21.0,13.8
2024,Primary Industries Exam,555.0,hsc,37.6,4.0,47.5,47.0,42.5,40.5,37.5,34.5
2024,Primary Industries Exam,555.0,scaled,17.2,9.2,39.6,39.2,30.5,24.1,16.3,9.7
2024,Retail Services Exam,725.0,hsc,35.7,5.0,49.0,47.0,42.0,39.0,36.0,33.0
2024,Retail Services Exam,725.0,scaled,16.8,10.8,43.3,41.9,32.6,24.5,16.2,8.0
2024,"Tourism, Travel & Events Exam",49.0,hsc,37.0,4.7,46.5,46.5,43.5,39.5,37.0,34.0
2024,"Tourism, Travel & Events Exam",49.0,scaled,19.3,10.8,44.6,44.6,36.6,24.0,17.2,11.3
2025,Aboriginal Studies,827.0,hsc,35.3,8.4,49.5,49.0,45.0,41.5,36.5,30.0
2025,Aboriginal Studies,827.0,scaled,14.8,12.4,44.3,42.6,33.8,23.6,11.0,4.0
2025,Agriculture,1509.0,hsc,36.7,6.7,50.0,48.0,45.5,41.5,37.5,32.0
2025,Agriculture,1509.0,scaled,19.1,11.1,45.2,41.6,35.4,27.8,18.7,9.6
2025,Ancient History,7495.0,hsc,36.4,7.1,50.0,47.5,44.5,41.5,37.5,32.0
2025,Ancient History,7495.0,scaled,22.4,11.0,48.8,44.4,37.4,30.9,22.5,13.7
2025,Biology,20710.0,hsc,36.7,6.3,49.5,47.0,44.0,41.5,37.5,33.0
2025,Biology,20710.0,scaled,26.2,10.5,50.0,45.3,39.9,34.8,26.7,18.0
2025,Business Studies,20452.0,hsc,37.4,6.0,49.5,48.0,45.0,42.0,37.5,33.0
2025,Business Studies,20452.0,scaled,23.9,11.0,50.0,45.6,39.2,32.6,23.4,15.1
2025,Chemistry,10369.0,hsc,37.6,5.8,49.0,47.5,45.0,42.0,38.0,34.0
2025,Chemistry,10369.0,scaled,32.0,9.9,50.0,47.6,43.6,39.8,33.9,25.8
2025,Community & Family Studies,9838.0,hsc,37.2,5.1,48.5,46.5,43.5,41.0,37.5,34.0
2025,Community & Family Studies,9838.0,scaled,18.5,10.5,44.0,40.4,33.3,26.7,17.8,9.7
2025,Dance,845.0,hsc,41.7,4.2,50.0,49.0,47.0,44.5,42.5,39.0
2025,Dance,845.0,scaled,23.9,11.2,46.6,44.4,39.6,32.5,24.3,15.2
2025,Design & Technology,4124.0,hsc,39.4,4.5,49.5,48.0,45.0,42.5,39.5,36.5
2025,Design & Technology,4124.0,scaled,23.1,10.2,47.8,45.1,37.1,30.8,22.7,15.1
2025,Drama,3191.0,hsc,40.8,4.9,50.0,49.0,47.0,44.5,41.0,37.5
2025,Drama,3191.0,scaled,24.0,11.6,50.0,47.2,40.7,33.0,23.4,14.6
2025,Earth & Environmental Science,2678.0,hsc,37.3,6.0,50.0,47.5,44.0,41.5,38.0,33.5
2025,Earth & Environmental Science,2678.0,scaled,22.8,10.9,48.3,43.4,37.1,31.5,23.2,13.9
2025,Economics,5741.0,hsc,39.0,5.8,50.0,48.0,45.5,43.5,40.0,35.5
2025,Economics,5741.0,scaled,31.4,9.9,50.0,47.1,43.0,38.9,33.0,25.0
2025,Engineering Studies,2558.0,hsc,36.8,5.6,49.5,47.5,44.5,40.5,37.0,33.5
2025,Engineering Studies,2558.0,scaled,26.2,10.0,49.5,45.9,39.6,33.6,26.4,18.6
2025,English Studies Exam,2717.0,hsc,29.4,5.2,46.5,38.0,35.0,33.0,30.0,26.5
2025,English Studies Exam,2717.0,scaled,9.0,5.8,44.7,25.0,16.4,12.9,8.3,3.6
2025,English Standard,33651.0,hsc,36.0,3.7,49.0,44.0,40.0,38.5,36.5,34.0
2025,English Standard,33651.0,scaled,20.4,8.2,49.3,39.7,31.5,26.1,20.0,14.5
2025,English Advanced,26292.0,hsc,41.1,3.3,49.5,47.5,45.5,43.5,41.0,39.0
2025,English Advanced,26292.0,scaled,32.8,8.0,50.0,46.9,42.6,38.9,33.7,27.7
2025,English EAL/D,1504.0,hsc,35.4,6.1,49.5,47.0,43.0,39.5,35.5,32.0
2025,English EAL/D,1504.0,scaled,21.3,11.3,48.6,45.3,37.6,30.3,20.0,12.1
2025,English Extension 1,3691.0,hsc,42.8,4.5,50.0,49.0,47.0,46.0,44.0,41.0
2025,English Extension 1,3691.0,scaled,36.1,6.7,50.0,48.3,43.9,40.9,36.9,32.2
2025,English Extension 2,1423.0,hsc,41.5,5.3,50.0,49.0,48.0,46.0,42.0,38.0
2025,English Extension 2,1423.0,scaled,35.8,6.6,50.0,48.1,44.0,40.5,36.5,31.9
2025,Enterprise Computing,1869.0,hsc,37.0,5.3,49.5,46.5,43.5,40.5,37.5,34.0
2025,Enterprise Computing,1869.0,scaled,23.8,10.9,50.0,46.1,39.1,31.7,23.7,15.6
2025,Food Technology,4187.0,hsc,36.8,5.8,49.5,48.0,44.5,41.0,37.0,32.5
2025,Food Technology,4187.0,scaled,18.9,11.3,45.9,43.3,35.6,27.3,17.6,9.3
2025,Geography,4419.0,hsc,38.0,6.0,49.5,48.0,45.5,42.5,38.5,34.0
2025,Geography,4419.0,scaled,25.2,11.4,50.0,47.3,40.5,34.1,25.4,16.5
2025,Industrial Technology,5999.0,hsc,35.6,5.8,50.0,48.0,44.0,39.5,35.5,31.5
2025,Industrial Technology,5999.0,scaled,17.7,10.2,42.3,39.6,32.7,25.4,16.6,9.1
2025,Investigating Science,3292.0,hsc,37.8,5.3,49.0,47.0,44.5,41.5,38.0,34.0
2025,Investigating Science,3292.0,scaled,20.5,10.9,46.9,42.8,35.5,28.9,20.0,11.5
2025,Legal Studies,10080.0,hsc,37.8,6.6,49.5,48.0,45.5,43.0,39.0,33.0
2025,Legal Studies,10080.0,scaled,25.3,11.2,50.0,45.7,39.9,34.4,25.9,16.5
2025,Mathematics Standard 1 Exam,3737.0,hsc,35.5,5.5,49.0,47.0,42.0,39.0,35.5,32.5
2025,Mathematics Standard 1 Exam,3737.0,scaled,13.9,9.0,36.0,34.7,27.7,20.2,12.5,6.6
2025,Mathematics Standard 2,31762.0,hsc,36.0,6.6,49.5,47.5,44.5,40.5,36.5,32.0
2025,Mathematics Standard 2,31762.0,scaled,23.3,10.2,47.1,42.9,37.3,31.5,23.2,15.1
2025,Mathematics Advanced,16809.0,hsc,39.6,6.1,50.0,49.0,47.0,44.5,40.0,36.0
2025,Mathematics Advanced,16809.0,scaled,31.9,9.4,50.0,47.5,42.9,38.9,33.2,25.9
2025,Mathematics Extension 1,9279.0,hsc,39.7,8.0,50.0,49.5,48.0,46.0,42.0,35.0
2025,Mathematics Extension 1,9279.0,scaled,39.7,7.5,50.0,49.5,47.2,44.9,41.5,36.6
2025,Mathematics Extension 2,3844.0,hsc,41.5,6.3,50.0,49.5,48.0,46.5,43.5,37.5
2025,Mathematics Extension 2,3844.0,scaled,43.4,5.3,50.0,49.6,48.3,46.9,44.7,41.5
2025,Modern History,10953.0,hsc,37.1,6.5,49.5,47.5,45.0,41.5,38.0,33.5
2025,Modern History,10953.0,scaled,25.0,11.1,50.0,46.0,39.2,33.7,25.8,16.6
2025,History Extension,1777.0,hsc,40.5,5.2,49.0,48.0,47.0,45.0,41.0,37.0
2025,History Extension,1777.0,scaled,32.7,7.7,50.0,47.0,42.7,38.1,32.9,27.6
2025,Music 1,4681.0,hsc,40.9,5.1,49.5,48.5,46.5,44.5,42.0,38.5
2025,Music 1,4681.0,scaled,20.8,11.0,46.7,43.8,36.4,29.0,20.4,12.0
2025,Music 2,762.0,hsc,43.7,3.2,50.0,49.5,48.0,46.0,44.0,41.0
2025,Music 2,762.0,scaled,34.1,8.5,50.0,48.7,44.9,40.8,35.1,27.6
2025,Music Extension,447.0,hsc,46.2,4.1,50.0,50.0,50.0,49.0,47.0,45.0
2025,Music Extension,447.0,scaled,35.9,10.3,50.0,50.0,49.6,45.2,36.3,29.4
2025,PDH&PE,17852.0,hsc,37.3,5.5,49.0,47.0,44.5,41.5,37.5,33.5
2025,PDH&PE,17852.0,scaled,22.8,10.8,48.6,43.5,37.3,31.3,22.8,14.2
2025,Physics,8817.0,hsc,37.0,6.4,49.0,47.5,45.5,42.0,37.5,32.0
2025,Physics,8817.0,scaled,31.0,9.9,50.0,47.2,43.0,38.8,32.2,24.0
2025,Science Extension,855.0,hsc,37.6,5.0,49.0,47.0,44.0,41.0,38.0,35.0
2025,Science Extension,855.0,scaled,32.0,7.2,49.3,46.4,41.0,37.1,32.5,27.2
2025,Society & Culture,4957.0,hsc,38.9,5.2,49.5,48.0,45.5,42.5,39.5,36.0
2025,Society & Culture,4957.0,scaled,23.1,10.7,48.2,44.9,37.7,31.3,23.1,14.7
